Strategy Summary: RSIMeanReversionReducedPenguin

Portfolio Totals
Cash,"$9,160.89"
Market Value,$0.00
Total Value,"$9,160.89"
Total Buy Count,47953
Total Sell Count,10163
Total PnL,$-839.11

Symbol,Buy Count,Sell Count,Shares Bought,Total Cost,Total Revenue,Total PnL,PnL %
AAPL,6059,1284,6059,"$1,575,946.07","$1,576,220.37",$274.29,+0.02%
AMD,5849,1239,5849,"$1,259,012.03","$1,259,214.28",$202.25,+0.02%
LMT,2894,789,2894,"$1,783,105.91","$1,783,462.50",$356.59,+0.02%
MSFT,5818,1252,5818,"$2,409,997.18","$2,409,496.26",$-500.92,-0.02%
NOC,2271,607,2271,"$1,564,903.20","$1,564,988.64",$85.44,+0.01%
NVDA,7462,1313,7462,"$1,367,959.69","$1,367,900.36",$-59.33,-0.00%
PLTR,6829,1251,6829,"$1,042,044.06","$1,041,837.15",$-206.90,-0.02%
SPY,4415,1214,4415,"$2,993,793.22","$2,993,108.22",$-685.01,-0.02%
TSLA,6356,1214,6356,"$2,589,978.95","$2,589,673.44",$-305.51,-0.01%
